,START_X,END_X,START_Y,END_Y
7280,5376221.4406,5376298.3968,4255243.0864,4255209.659
7281,5370558.203,5370642.3168,4248666.7964,4248646.9471
7282,5370895.0851,5370979.6263,4248586.7219,4248566.1963
7283,5425224.8914,5425185.766,4178396.642,4178308.8583
7284,5424676.0019,5424578.2412,4178153.0667,4178138.1529
7285,5378967.7781,5378936.5489,4208587.5243,4208522.4913
7286,5378840.8862,5378808.6698,4208322.3901,4208254.8564
7287,5378744.2382,5378712.023,4208119.79,4208052.2573
7288,5439116.1222,5439080.419,4183224.6822,4183237.4106
7289,5438559.3587,5438481.6067,4183436.0025,4183472.3642
7290,5432147.3462,5432095.8765,4191038.8026,4191099.6752
7291,5432301.7519,5432376.1511,4190856.1852,4190840.472
7292,5432673.7458,5432748.144,4190777.6142,4190761.8986
7293,5371486.8672,5371571.4063,4248443.03,4248422.5001
7294,5378518.7396,5378486.527,4207647.0681,4207579.5377
7295,5374296.7246,5374250.0055,4201748.5857,4201662.2159
7296,5373876.2776,5373803.2407,4200971.2756,4200922.829
7297,5379299.5573,5379253.5901,4230889.7709,4230837.2213
7298,5379790.7401,5379864.5656,4229526.3469,4229518.0875
7299,5430025.5047,5430087.5082,4195113.7548,4195148.7281
7300,5429863.3467,5429874.5495,4195767.8025,4195868.8005
7301,5436867.5922,5436897.3944,4197429.5307,4197507.9043
7302,5433661.5869,5433599.6511,4190450.6047,4190487.5079
7303,5433153.3943,5433087.2242,4190676.7699,4190690.6532
7304,5434071.5442,5433984.5383,4190487.7079,4190469.2072
7305,5375531.898,5375595.75,4245628.8899,4245560.7699
7306,5435932.4848,5435974.4724,4187313.3615,4187372.2285
7307,5372340.6586,5372374.948,4198617.2318,4198530.28
7308,5372649.2424,5372683.5266,4197834.6856,4197747.7386
7309,5383431.2659,5383501.6061,4238285.0892,4238317.5657
7310,5384333.3559,5384423.0274,4238614.7559,4238627.2179
7311,5384423.0274,5384512.699,4238627.2179,4238639.6794
7312,5384781.7151,5384871.3878,4238677.0592,4238689.5177
7313,5385826.6409,5385755.3732,4240413.9451,4240462.0828
7314,5435614.28,5435651.371,4190781.4988,4190722.313
7315,5433752.1357,5433701.1883,4193302.0423,4193249.8158
7316,5436114.4594,5436101.2872,4187950.3628,4187937.7968
7317,5437726.1061,5437750.5295,4186726.5216,4186784.1376
7318,5437863.959,5437892.3175,4187062.2989,4187131.8402
7319,5437736.8086,5437704.2215,4185775.9937,4185709.8174
7320,5372675.4666,5372640.1833,4197338.851,4197287.5002
7321,5372202.3877,5372135.4734,4198824.1592,4198769.8536
7322,5372675.4666,5372721.6311,4197338.851,4197261.1916
7323,5376786.3015,5376735.1869,4243904.7583,4243982.9288
7324,5377073.3296,5377140.1729,4243542.33,4243478.3707
7325,5377140.1729,5377207.0154,4243478.3707,4243414.4113
7326,5377340.6981,5377407.5383,4243286.4921,4243222.5324
7327,5377893.8836,5377944.6009,4242678.1224,4242603.2528
7328,5377944.6009,5377995.3173,4242603.2528,4242528.3835
7329,5385417.5887,5385372.3368,4240882.5857,4240945.1045
7330,5385284.4542,5385241.8234,4241092.1417,4241176.6602
7331,5389795.4516,5389800.3357,4237283.9511,4237214.4106
7332,5435725.552,5435766.521,4190603.9419,4190537.7072
7333,5430048.2606,5430048.2949,4180713.2506,4180634.7266
7334,5428511.5741,5428497.0805,4181504.9552,4181574.0787
7335,5438674.5404,5438742.7427,4185072.1168,4185025.7225
7336,5378096.7483,5378147.4628,4242378.6456,4242303.7769
7337,5378548.6418,5378598.4482,4241791.7017,4241734.2077
7338,5379782.5432,5379823.1763,4240125.7975,4240042.1113
7339,5379823.1763,5379863.8088,4240042.1113,4239958.4256
7340,5380407.0036,5380452.2653,4238973.3199,4238891.2302
7341,5390516.437,5390536.6656,4235998.0507,4235921.0016
7342,5390536.6656,5390556.8939,4235921.0016,4235843.9529
7343,5390637.8039,5390658.0306,4235535.7631,4235458.7168
7344,5435177.8035,5435248.4688,4196086.5002,4196091.2147
7345,5435531.131,5435588.6362,4196110.0684,4196176.6968
7346,5380233.1737,5380314.2457,4204298.5915,4204278.5004
7347,5380395.3173,5380476.3888,4204258.4088,4204238.3165
7348,5380476.3888,5380557.46,4204238.3165,4204218.2237
7349,5433617.33,5433673.991,4179921.5572,4179955.5253
7350,5358487.9091,5358520.1004,4240987.7061,4240999.7475
7351,5359155.6377,5359210.5676,4241421.6338,4241458.5127
7352,5359468.4773,5359506.6641,4241672.7882,4241739.5498
7353,5359621.2276,5359659.4163,4241939.8364,4242006.5992
7354,5386641.4135,5386731.4306,4238291.3406,4238255.714
7355,5387684.0492,5387636.7969,4237970.1829,4238051.8726
7356,5387164.234,5387116.9737,4238868.7884,4238950.4819
7357,5436241.1557,5436308.6278,4196908.7439,4196974.9366
7358,5436534.5632,5436594.4802,4197104.604,4197133.87
7359,5392129.7828,5392196.0193,4238985.3747,4239026.6824
7360,5392196.0193,5392262.2563,4239026.6824,4239067.9898
7361,5392534.2525,5392607.5354,4239237.101,4239282.291
7362,5392680.819,5392754.1032,4239327.4807,4239372.6702
7363,5392973.9594,5393047.246,4239508.2368,4239553.4251
7364,5393558.4156,5393631.2436,4239872.3785,4239918.2252
7365,5433963.7095,5434022.5087,4180117.1618,4180148.395
7366,5349234.6937,5349228.5862,4235544.2767,4235619.3871
7367,5360189.8596,5360236.0705,4242771.8786,4242834.6562
7368,5360530.1747,5360559.587,4243497.0395,4243563.2797
7369,5360976.2074,5361005.1457,4244472.8038,4244534.3466
7370,5361170.6014,5361224.3909,4244726.6861,4244761.3125
7371,5429526.5032,5429461.7481,4196603.776,4196663.0499
7372,5428928.336,5428842.4019,4196916.0466,4196899.7341
7373,5432872.265,5432945.0739,4195653.4817,4195624.1385
7374,5432945.0739,5433013.6117,4195624.1385,4195594.3315
7375,5348881.1705,5348869.4346,4243482.3859,4243587.51
7376,5349157.9718,5349151.5516,4236455.9638,4236532.0192
7377,5349137.9287,5349130.7258,4236694.5405,4236781.0064
7378,5349123.5229,5349116.3198,4236867.4729,4236953.9401
7379,5428404.0033,5428312.3437,4181748.6743,4181723.2912
7380,5428312.3437,5428220.6845,4181723.2912,4181697.9073
7381,5428988.8639,5429045.1003,4182841.7285,4182881.0376
7382,5434527.951,5434451.7804,4191238.618,4191220.5121
7383,5434147.1007,5434070.9315,4191148.0835,4191129.9752
7384,5433985.3147,5433982.1471,4191368.7946,4191443.6409
7385,5435250.6277,5435290.8049,4191359.8415,4191297.476
7386,5361278.1808,5361331.971,4244795.9388,4244830.5649
7387,5361495.7632,5361550.3617,4244987.0748,4245039.2447
7388,5364299.6444,5364271.4077,4247595.2122,4247594.401
7389,5365996.4619,5366034.0782,4247909.7904,4247975.3521
7390,5348299.4274,5348257.3093,4246927.7729,4246970.1551
7391,5348215.1908,5348173.072,4247012.5373,4247054.9194
7392,5346958.0659,5346880.4486,4247593.4481,4247618.0684
7393,5377338.8693,5377418.2055,4205350.1583,4205306.6104
7394,5434889.7547,5434848.9827,4191929.1387,4191993.3354
7395,5434214.6048,5434254.0205,4192988.4249,4192925.6963
7396,5434473.1897,5434515.7308,4192583.2021,4192516.586
7397,5366222.1666,5366286.027,4248303.1653,4248347.8505
7398,5366605.3373,5366669.2009,4248571.2743,4248615.9584
7399,5366669.2009,5366733.0651,4248615.9584,4248660.6425
7400,5369053.5309,5369056.756,4249564.2756,4249639.1507
7401,5368353.7032,5368292.4675,4254754.1745,4254801.8348
7402,5368108.7575,5368047.5198,4254944.8145,4254992.474
7403,5380495.2234,5380411.9417,4206824.6374,4206812.3017
7404,5379187.8914,5379142.2278,4206520.6503,4206493.4646
7405,5379142.2278,5379096.5644,4206493.4646,4206466.2787
7406,5330812.395,5330766.9207,4236491.2349,4236551.7402
7407,5431779.8499,5431790.0657,4196878.4596,4196859.028
7408,5431818.4015,5431822.4492,4196352.2068,4196279.8056
7409,5433139.4964,5433213.2972,4197066.4979,4197098.1177
7410,5433434.7024,5433508.505,4197192.9748,4197224.5931
7411,5433729.9154,5433803.7197,4197319.4455,4197351.0622
7412,5367679.0561,5367602.2496,4255069.4342,4255076.758
7413,5367448.6363,5367371.8296,4255091.404,4255098.7262
7414,5366868.2928,5366798.308,4255150.2193,4255157.5879
7415,5366223.9868,5366146.7811,4255223.7877,4255234.7854
7416,5365992.3694,5365915.1634,4255256.7793,4255267.7754
7417,5349059.6372,5349120.501,4228078.7922,4228130.7666
7418,5349245.3648,5349307.7977,4228237.3914,4228290.7038
7419,5349275.3547,5349231.6513,4228450.3071,4228506.949
7420,5386644.3311,5386578.4245,4239767.4372,4239825.4112
7421,5386512.5173,5386446.6093,4239883.385,4239941.3587
7422,5386248.8812,5386182.9705,4240115.279,4240173.2522
7423,5386040.4405,5385969.1746,4240269.5303,4240317.6688
7424,5434257.7089,5434316.5098,4180273.3255,4180304.5577
7425,5433805.0264,5433742.9866,4181335.4723,4181379.5028
7426,5433742.9866,5433740.7863,4181379.5028,4181368.4109
7427,5347949.4263,5347863.8652,4230538.7682,4230569.4588
7428,5347607.1792,5347573.3662,4230661.527,4230602.5926
7429,5347549.0537,5347490.9277,4230718.2158,4230774.9045
7430,5347490.9277,5347432.8011,4230774.9045,4230831.5931
7431,5346668.7537,5346608.4672,4231765.0203,4231847.3802
7432,5429760.0498,5429709.187,4198657.9861,4198730.5764
7433,5363731.0982,5363647.3941,4256453.5264,4256479.7118
7434,5363396.2792,5363312.5735,4256558.2643,4256584.4472
7435,5362726.6237,5362642.915,4256767.7111,4256793.8891
7436,5362303.907,5362219.154,4256900.185,4256926.7575
7437,5435483.5132,5435558.8143,4181094.3558,4181136.7432
7438,5435899.6036,5435971.792,4181328.7516,4181368.3695
7439,5345988.7551,5345922.8595,4232650.3122,4232725.7809
7440,5431436.5331,5431386.7702,4199841.0241,4199889.0733
7441,5360404.1754,5360361.249,4256870.3285,4256791.8793
7442,5360258.1763,5360240.955,4256550.049,4256465.1163
7443,5360206.5132,5360189.2926,4256295.253,4256210.3223
7444,5335146.5653,5335081.8947,4235114.4367,4235063.0004
7445,5334629.2175,5334564.5518,4234702.9427,4234651.5055
7446,5334435.2222,5334370.5583,4234548.6307,4234497.1932
7447,5377068.1969,5377143.2671,4202863.5387,4202878.0876
7448,5377993.8931,5378022.1565,4203553.2285,4203624.4798
7449,5394357.1365,5394429.3659,4240371.0095,4240415.4361
7450,5395418.2075,5395484.3879,4241086.1407,4241139.3501
7451,5390237.2291,5390244.4157,4238522.6351,4238602.8012
7452,5431673.6285,5431714.9122,4193258.0614,4193197.5662
7453,5430987.7177,5431062.1652,4192155.3743,4192156.927
7454,5431669.2271,5431638.6739,4178760.1223,4178816.4859
7455,5431756.5956,5431815.5571,4178883.9922,4178917.7451
7456,5431874.5187,5431933.481,4178951.4978,4178985.2503
7457,5359916.5591,5359887.1205,4255118.8053,4255037.0141
7458,5359769.3701,5359739.9334,4254709.8555,4254628.0672
7459,5359651.6261,5359622.1913,4254382.7056,4254300.9194
7460,5359592.7567,5359556.0467,4254219.1339,4254145.2043
7461,5379819.9151,5379771.3661,4231505.2095,4231437.6162
7462,5433547.0528,5433617.4492,4195837.1423,4195834.0945
7463,5433699.0737,5433772.7988,4195876.7541,4195928.2688
7464,5390251.6024,5390258.7892,4238682.968,4238763.1353
7465,5425419.0783,5425494.1542,4191653.4738,4191689.1698
7466,5426442.2389,5426362.9486,4195230.8379,4195203.64
7467,5425906.273,5425835.3277,4195081.0088,4195099.4533
7468,5432051.4063,5432110.3696,4179052.7546,4179086.5066
7469,5432596.2669,5432650.4713,4179361.4811,4179395.8071
7470,5432765.2407,5432817.1962,4179457.3576,4179482.9092
7471,5433076.9773,5433128.9343,4179610.6645,4179636.215
7472,5433180.8915,5433232.849,4179661.7653,4179687.3154
7473,5439197.8128,5439252.2383,4184621.5099,4184571.5436
7474,5439790.9912,5439840.8649,4184036.8086,4183981.7761
7475,5358557.0067,5358496.855,4252188.1761,4252131.032
7476,5358496.855,5358436.704,4252131.032,4252073.8878
7477,5358436.704,5358351.6308,4252073.8878,4252040.5299
7478,5381678.3191,5381715.7467,4237774.338,4237706.2973
7479,5381678.4777,5381766.1218,4238180.045,4238142.605
7480,5436364.8276,5436321.117,4181786.8018,4181863.1536
7481,5435889.7127,5435847.1425,4182623.7466,4182699.5135
7482,5425373.0455,5425319.2679,4195332.1266,4195402.3556
7483,5429852.5664,5429854.4547,4194440.7461,4194520.6386
7484,5429834.4036,5429839.4708,4194871.5349,4194945.9737
7485,5439145.8913,5439124.6227,4184174.031,4184094.5301
7486,5439039.5513,5439077.6199,4183776.5318,4183767.536
7487,5440019.8997,5439956.4368,4183564.0777,4183522.6203
7488,5439822.3479,5439801.7968,4183451.0052,4183440.7443
7489,5381936.6661,5381889.0311,4237052.1719,4237119.5222
7490,5382128.2064,5382072.9001,4236882.6732,4236808.841
7491,5381773.9384,5381738.5318,4236361.0632,4236285.3428
7492,5381596.91,5381561.5057,4235982.466,4235906.7477
7493,5428890.6328,5428821.5076,4193296.3213,4193263.7455
7494,5428614.1344,5428666.2836,4193166.0163,4193097.9178
7495,5428822.7273,5428874.8739,4192893.6229,4192825.5249
7496,5424202.4625,5424127.4318,4190902.6312,4190949.4144
7497,5437339.8232,5437283.8485,4186390.9577,4186436.3873
7498,5412754.5692,5412691.9378,4201166.7001,4201201.7596
7499,5413104.95,5413145.8966,4201611.488,4201690.5272
7500,5428874.8739,5428928.245,4192825.5249,4192790.1268
7501,5428178.888,5428252.8638,4192787.1392,4192735.7246
7502,5428696.7046,5428722.6581,4192427.2318,4192360.2653
7503,5429037.1077,5429086.8692,4192186.8137,4192148.6333
7504,5429254.4786,5429306.929,4191925.1956,4191876.022
7505,5436561.0384,5436493.4141,4186814.6853,4186847.5815
7506,5436209.7407,5436134.2671,4186985.4225,4187018.5545
7507,5436134.2671,5436058.793,4187018.5545,4187051.686
7508,5436058.793,5435983.3184,4187051.686,4187084.8171
7509,5435983.3184,5435907.8435,4187084.8171,4187117.9478
7510,5437574.0368,5437599.5655,4186354.1125,4186417.0707
7511,5349369.8623,5349363.6741,4233895.7914,4233970.509
7512,5413212.1197,5413136.1081,4202386.6457,4202426.6142
7513,5413734.2567,5413704.9869,4201552.2339,4201485.1553
7514,5413646.4485,5413617.1797,4201350.9991,4201283.9215
7515,5414154.431,5414116.543,4202352.7081,4202286.1876
7516,5429669.0413,5429724.4787,4192031.5559,4192086.0246
7517,5430127.608,5430192.2288,4192138.8898,4192147.0958
7518,5419038.2957,5418989.1768,4203469.3014,4203527.1117
7519,5418448.4057,5418399.2415,4204162.8944,4204220.693
7520,5418350.077,5418300.9118,4204278.4918,4204336.2907
7521,5349289.6568,5349283.5503,4234868.3054,4234943.4113
7522,5348789.2902,5348780.9903,4244308.0449,4244383.0534
7523,5348706.2848,5348697.9835,4245058.1514,4245133.1648
7524,5414002.8815,5413964.9952,4202086.6276,4202020.1082
7525,5412865.4817,5412929.2426,4203945.2675,4203909.6727
7526,5412929.2426,5412993.0031,4203909.6727,4203874.0777
7527,5413282.1862,5413322.2115,4203641.0458,4203570.7012
7528,5413429.6623,5413463.3747,4203375.7579,4203313.4586
7529,5412732.8736,5412660.2989,4204203.829,4204244.4979
7530,5416874.8976,5416825.7169,4206012.4812,4206070.2817
7531,5416776.5357,5416727.354,4206128.0822,4206185.8829
7532,5427619.1363,5427531.3465,4181058.971,4181007.4579
7533,5427380.7748,5427305.4896,4180938.7722,4180904.4287
7534,5415729.9401,5415742.0278,4199926.4615,4200000.79
7535,5423049.6127,5423068.4567,4194852.3848,4194803.8857
7536,5423087.3005,5423106.1441,4194755.3866,4194706.8878
7537,5422925.5939,5422903.9904,4195185.9864,4195245.1385
7538,5422882.3868,5422860.7828,4195304.2911,4195363.4438
7539,5423102.3829,5423154.6213,4198246.7491,4198298.34
7540,5371156.0114,5371178.2818,4256043.7242,4256115.9882
7541,5371353.8817,5371386.6473,4256534.9513,4256603.5607
7542,5371686.7973,5371718.7306,4257254.425,4257324.16
7543,5372163.1877,5372212.9975,4257920.3875,4257975.6765
7544,5372295.348,5372336.5239,4258100.4229,4258162.7964
7545,5422931.4645,5422992.3625,4195597.9693,4195641.1487
7546,5422663.7809,5422644.5559,4195894.6792,4195946.2962
7547,5422529.2019,5422509.9354,4196256.0023,4196307.6225
7548,5422509.9354,5422593.2754,4196307.6225,4196335.7234
7549,5424052.1937,5424096.4861,4197546.1548,4197506.6091
7550,5423261.5944,5423316.4134,4198308.2042,4198266.4796
7551,5423363.1431,5423409.9485,4198227.6033,4198188.7541
7552,5423208.7877,5423209.2639,4198694.0858,4198780.1208
7553,5372669.4677,5372712.4077,4258662.9896,4258725.9635
7554,5356436.1874,5356492.9864,4239242.7881,4239308.0454
7555,5356776.9916,5356833.7947,4239634.3338,4239699.5918
7556,5357646.0806,5357719.763,4240264.8514,4240292.6358
7557,5357940.813,5357995.0363,4240375.9864,4240436.8971
7558,5415310.9903,5415374.7357,4209907.3925,4209943.6258
7559,5416459.1183,5416469.8195,4210790.9295,4210872.133
7560,5416480.5209,5416491.2224,4210953.3371,4211034.5417
7561,5416501.924,5416512.5901,4211115.7469,4211196.9737
7562,5416358.4575,5416307.0651,4211408.8613,4211479.4879
7563,5416307.0651,5416255.6356,4211479.4879,4211550.0956
7564,5424399.319,5424412.2332,4204481.7105,4204559.4697
7565,5422338.371,5422321.6206,4196862.5347,4196919.4349
7566,5422304.8701,5422288.1194,4196976.3353,4197033.2361
7567,5422210.0988,5422195.0432,4197274.4067,4197342.2618
7568,5422195.0432,5422238.9716,4197342.2618,4197373.9598
7569,5421996.6112,5421974.5575,4197813.1948,4197865.5217
7570,5421952.5038,5421930.4497,4197917.8487,4197970.176
7571,5421908.3954,5421886.3409,4198022.5034,4198074.831
7572,5421886.3409,5421864.2862,4198074.831,4198127.1588
7573,5421754.0094,5421731.9535,4198388.8008,4198441.1297
7574,5423952.5612,5424025.3594,4198579.1188,4198614.5908
7575,5424541.2125,5424582.7018,4198920.5917,4198996.9206
7576,5425279.4617,5425325.3146,4199876.0782,4199944.727
7577,5423646.1643,5423574.3575,4201865.6879,4201880.5022
7578,5423068.486,5423008.698,4201492.5318,4201524.9519
7579,5364463.1929,5364520.9881,4247763.2307,4247804.7952
7580,5365053.9053,5365128.1365,4247196.8347,4247193.2023
7581,5424475.3165,5424499.6599,4204870.3605,4204947.9757
7582,5348454.5073,5348513.4472,4230327.7472,4230391.6229
7583,5352208.8026,5352264.5702,4233362.3573,4233443.5568
7584,5352654.9655,5352710.7395,4234011.9638,4234093.1663
7585,5422382.5751,5422420.8132,4198267.5062,4198217.4915
7586,5422573.0253,5422623.7718,4198156.4765,4198136.1471
7587,5422877.5009,5422928.2747,4198034.4973,4198014.1957
7588,5421631.9076,5421603.8999,4198637.0705,4198682.7027
7589,5425489.2777,5425528.6478,4200227.4847,4200298.8543
7590,5421199.5884,5421277.9487,4205572.9701,4205551.1879
7591,5421121.253,5421143.4447,4205594.7837,4205668.7469
7592,5421143.4447,5421165.6057,4205668.7469,4205742.7369
7593,5420985.572,5420910.7864,4205984.2217,4206015.3703
7594,5375723.4519,5375785.4721,4245424.5299,4245357.9673
7595,5376888.5284,5376837.4153,4243748.4182,4243826.5881
7596,5385490.4822,5385577.2822,4238673.1385,4238651.0684
7597,5353302.7604,5353365.0588,4234634.0469,4234685.6134
7598,5420373.7866,5420309.0873,4205205.1705,4205248.7214
7599,5420309.0873,5420327.184,4205248.7214,4205314.2889
7600,5421343.4288,5421316.6209,4199156.7466,4199205.0759
7601,5421236.1552,5421209.3634,4199350.0604,4199399.4177
7602,5421130.1126,5421176.293,4199915.9664,4199956.0646
7603,5421428.0007,5421512.5409,4199413.5179,4199460.957
7604,5420457.3625,5420380.2234,4206201.3528,4206232.0479
7605,5420225.9441,5420148.8039,4206293.437,4206324.1308
